Day,Susceptibles,Infected,Recovered,Vaccinated (% of population),Deaths (thousands),Mean Unemployment Rate (%),US Debt (USD),US GDP (USD),Post-productivity (trillion $),Current Subsidy Quantitative Policy Level,Total Subsidies (USD),US Tax Wedge ('%' of GDP),US Federal Deficit (USD),US Federal Interest Payment (USD),Federal Reserve Fund Rate (%),US Treasury Yield Long Term (%),US Government Revenue (USD),US Health Index,Defense Imperialism Spending (USD),Income Security Spending (USD),Social Security Spending (USD),Medicare Medicaid Spending (USD),Federal Reserve Balance Sheet (USD),Inflation,US Treasury Yield,Defense Imperialism Index,Income Security Index,Social Security Index,Medicare Medicaid Index,Inflation Index,US Treasury Yield Index,Health Index,Economic Index,Reward,Reward Social Welfare
586,102919016.0,948695.0,224870200.0,0.5717140824120818,740.67,0.037085417916928085,22136523728439.35,24891387090577.727,40459578000000.0,3,5142721918794.482,0.1630441,8954713434.531418,2053383514.5314195,1.75,0.033871094574182026,11118887000.0,[428.5086],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[428.5086],[626.75073],0.9096193441624154,0.9096193441624154
587,102627880.0,936478.94,225173570.0,0.5724307140768028,741.069,0.03705244027889986,22145479272849.08,24891387090577.727,40540452000000.0,3,5151728437041.058,0.1630441,8955544409.724915,2054214489.7249143,1.75,0.033871094574182026,11118887000.0,[429.43274],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[429.43274],[628.0516],1.0827435459485246,1.0827435459485246
588,102381140.0,925072.1,225431730.0,0.5730126244397071,741.327,0.036987212025764625,22154435648311.11,24891387090577.727,40621330000000.0,3,5160734955287.633,0.1630441,8956375462.030846,2055045542.0308464,1.75,0.033871094574182026,11118887000.0,[430.38855],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[430.38855],[629.3526],1.1011566427704413,1.1011566427704413
589,102197180.0,915119.44,225625580.0,0.5734013109701651,742.572,0.036744206895805716,22163392854902.566,24891387090577.727,40702240000000.0,3,5169741473534.208,0.1630441,8957206591.456371,2055876671.4563708,1.75,0.033871094574182026,11118887000.0,[431.1227],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[431.1227],[630.6545],0.973159958697676,0.973159958697676
590,102007270.0,905250.25,225825390.0,0.5738102933036784,743.877,0.03653091236363499,22172350892700.574,24891387090577.727,40783172000000.0,3,5178747991780.783,0.1630441,8958037798.008644,2056707878.0086439,1.75,0.033871094574182026,11118887000.0,[431.84338],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[431.84338],[631.95667],0.965505407208277,0.965505407208277
591,101742790.0,895354.9,226099780.0,0.5744481753057046,745.857,0.03645814923277667,22181309761782.27,24891387090577.727,40864114000000.0,3,5187754510027.358,0.1630441,8958869081.694824,2057539161.6948233,1.75,0.033871094574182026,11118887000.0,[432.41248],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[432.41248],[633.2587],0.8776829287863619,0.8776829287863619
592,101399670.0,885992.6,226452260.0,0.5753258592781247,747.051,0.03644813821840983,22190269462224.793,24891387090577.727,40945056000000.0,3,5196761028273.934,0.1630441,8959700442.522068,2058370522.5220664,1.75,0.033871094574182026,11118887000.0,[433.15808],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[433.15808],[634.56067],0.9798394249008254,0.9798394249008254
593,101169630.0,877333.75,226690960.0,0.5758594880184128,749.169,0.0364027038487401,22199229994105.29,24891387090577.727,41026000000000.0,3,5205767546520.509,0.1630441,8960531880.497532,2059201960.4975321,1.75,0.033871094574182026,11118887000.0,[433.6962],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[433.6962],[635.8628],0.859759726819489,0.859759726819489
594,100938536.0,869446.25,226929940.0,0.5763957936631806,749.674,0.03587670124428239,22208191357500.918,24891387090577.727,41107006000000.0,3,5214774064767.084,0.1630441,8961363395.62838,2060033475.6283796,1.75,0.033871094574182026,11118887000.0,[434.59653],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[434.59653],[637.1668],1.0702963107385788,1.0702963107385788
595,100701070.0,862494.56,227174370.0,0.5769504482713822,749.908,0.03552852114570198,22217153552488.84,24891387090577.727,41188050000000.0,3,5223780583013.659,0.1630441,8962194987.921768,2060865067.9217687,1.75,0.033871094574182026,11118887000.0,[435.5577],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[435.5577],[638.4712],1.1056698209942153,1.1056698209942153
596,100491096.0,856444.0,227390370.0,0.5774200746591093,751.106,0.035491884057572476,22226116579146.227,24891387090577.727,41269095000000.0,3,5232787101260.234,0.1630441,8963026657.384861,2061696737.3848593,1.75,0.033871094574182026,11118887000.0,[436.30243],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[436.30243],[639.775],0.9801052176789082,0.9801052176789082
597,100292970.0,851041.75,227593920.0,0.5778531978039309,752.547,0.035424441274367634,22235080437550.25,24891387090577.727,41350190000000.0,3,5241793619506.81,0.1630441,8963858404.024815,2062528484.0248134,1.75,0.033871094574182026,11118887000.0,[436.99258],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[436.99258],[641.08044],0.9491674188021894,0.9491674188021894
598,100034120.0,845794.8,227858000.0,0.5784716114097408,754.232,0.035294830426557795,22244045127778.098,24891387090577.727,41431340000000.0,3,5250800137753.385,0.1630441,8964690227.848793,2063360307.8487923,1.75,0.033871094574182026,11118887000.0,[437.62793],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[437.62793],[642.3869],0.9178830364255117,0.9178830364255117
599,99808440.0,840862.8,228088620.0,0.578989324736122,755.13,0.03527572402083367,22253010649906.96,24891387090577.727,41512450000000.0,3,5259806655999.96,0.1630441,8965522128.86396,2064192208.8639586,1.75,0.033871094574182026,11118887000.0,[438.44],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[438.44],[643.6911],1.019267602359406,1.019267602359406
600,99582300.0,836743.7,228318880.0,0.5795070867334938,757.574,0.0352681252624355,22261977004014.04,24891387090577.727,41593562000000.0,3,5268813174246.535,0.1630441,8966354107.077477,2065024187.077475,1.75,0.033871094574182026,11118887000.0,[438.9049],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[438.9049],[644.996],0.8185342361470697,0.8185342361470697
601,99336776.0,833753.44,228567400.0,0.5800812097379117,758.174,0.03527396273936347,22261937671904.535,24891387090577.727,41656210000000.0,0,5268813174246.535,0.1630441,-39332109.50349426,2065856242.4965067,1.75,0.033871094574182026,11118887000.0,[439.7839],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[439.7839],[645.527],0.7325074782989789,0.7325074782989789
602,99144616.0,831897.2,228761400.0,0.580490192071425,758.405,0.03510670183843351,22261898336145.11,24891387090577.727,41718875000000.0,0,5268813174246.535,0.1630441,-39335759.42568779,2065852592.5743127,1.5,0.033871094574182026,11118887000.0,[440.7458],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[440.7458],[646.6532],1.03105205526015,1.03105205526015
603,98938910.0,830940.3,228968060.0,0.5809381111973709,759.682,0.03492577959884615,22261858996735.42,24891387090577.727,41781560000000.0,0,5268813174246.535,0.1630441,-39339409.68658447,2065848942.313415,1.25,0.033871094574182026,11118887000.0,[441.47278],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[441.47278],[647.77985],0.8952483387192747,0.8952483387192747
604,98726150.0,831002.6,229180750.0,0.5814046226417035,760.998,0.034907625319374476,22261819653675.137,24891387090577.727,41844205000000.0,0,5268813174246.535,0.1630441,-39343060.286216736,2065845291.7137823,1.0,0.033871094574182026,11118887000.0,[442.191],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[442.191],[648.90436],0.8892551235484722,0.8892551235484722
605,98501544.0,831317.5,229405060.0,0.5819063718831874,762.656,0.03487779000217304,22261780306963.91,24891387090577.727,41906898000000.0,0,5268813174246.535,0.1630441,-39346711.224617004,2065841640.7753825,0.75,0.033871094574182026,11118887000.0,[442.83243],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[442.83243],[650.0317],0.8459769964491992,0.8459769964491992
606,98248030.0,832413.25,229657460.0,0.582493441371089,763.989,0.03481460897257741,22261740956601.41,24891387090577.727,41969594000000.0,0,5268813174246.535,0.1630441,-39350362.501815796,2065837989.498185,0.5,0.033871094574182026,11118887000.0,[443.5468],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[443.5468],[651.1583],0.8879510647622502,0.8879510647622502
607,97983510.0,834486.06,229919920.0,0.5831110762410503,765.748,0.03477524935091454,22261701602587.293,24891387090577.727,42032295000000.0,0,5268813174246.535,0.1630441,-39354014.11784172,2065834337.8821583,0.25,0.033871094574182026,11118887000.0,[444.16556],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[444.16556],[652.285],0.8325726762758432,0.8325726762758432
608,97719144.0,837984.6,230180780.0,0.583723259960071,766.222,0.03477284926269351,22261662244921.22,24891387090577.727,42095000000000.0,0,5268813174246.535,0.1630441,-39357666.07272911,2065830685.9272704,0.25,0.033871094574182026,11118887000.0,[445.07285],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[445.07285],[653.41156],0.9996167614583091,0.9996167614583091
609,97494470.0,843177.0,230400260.0,0.5842087044197238,766.471,0.0347513640623067,22261622883602.85,24891387090577.727,42157700000000.0,0,5268813174246.535,0.1630441,-39361318.36651039,2065827033.6334903,0.25,0.033871094574182026,11118887000.0,[446.03067],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[446.03067],[654.5382],1.0289132740322597,1.0289132740322597
610,97322380.0,848939.44,230566600.0,0.5845315877709707,767.715,0.03474475089146699,22261583518631.85,24891387090577.727,42220447000000.0,0,5268813174246.535,0.1630441,-39364970.99921417,2065823381.0007863,0.25,0.033871094574182026,11118887000.0,[446.76505],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[446.76505],[655.6667],0.9002911184422628,0.9002911184422628
611,97134450.0,855312.4,230748180.0,0.5848993944464866,769.065,0.03473073060425436,22261544150007.88,24891387090577.727,42283274000000.0,0,5268813174246.535,0.1630441,-39368623.97087288,2065819728.029127,0.25,0.033871094574182026,11118887000.0,[447.47562],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[447.47562],[656.7979],0.8876707350015227,0.8876707350015227
612,96888320.0,861883.1,230987710.0,0.5854422706749774,770.762,0.03470664454781054,22261504777730.598,24891387090577.727,42346100000000.0,0,5268813174246.535,0.1630441,-39372277.281518936,2065816074.7184808,0.25,0.033871094574182026,11118887000.0,[448.10828],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[448.10828],[657.92737],0.8418213712197654,0.8418213712197654
613,96699624.0,868984.9,231169330.0,0.5858074491170042,771.25,0.03469518252953821,22261465401799.668,24891387090577.727,42408930000000.0,0,5268813174246.535,0.1630441,-39375930.93118286,2065812421.0688167,0.25,0.033871094574182026,11118887000.0,[449.01242],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[449.01242],[659.0568],0.999018061237906,0.999018061237906
614,96509660.0,876830.06,231351420.0,0.5861725788880404,771.639,0.0346971506627182,22261426022214.75,24891387090577.727,42471760000000.0,0,5268813174246.535,0.1630441,-39379584.91989708,2065808767.0801032,0.25,0.033871094574182026,11118887000.0,[449.9388],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[449.9388],[660.1863],1.0118719702248362,1.0118719702248362
615,96318584.0,885247.3,231534080.0,0.586537659988086,771.975,0.034699234389500726,22261386638975.504,24891387090577.727,42534588000000.0,0,5268813174246.535,0.1630441,-39383239.24769211,2065805112.7523084,0.25,0.033871094574182026,11118887000.0,[450.8771],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[450.8771],[661.31573],1.0187585629989055,1.0187585629989055
616,96126570.0,893993.1,231717340.0,0.5869028871011034,772.252,0.034682013984660046,22270353770353.59,24891387090577.727,42615880000000.0,3,5277819692493.11,0.1630441,8967131378.0854,2065801458.085401,0.25,0.033871094574182026,11118887000.0,[451.82864],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[451.82864],[662.8725],1.2063503291054496,1.2063503291054496
617,95933750.0,902922.06,231901250.0,0.5872680168721396,774.165,0.03467845796041367,22279321733859.223,24891387090577.727,42697176000000.0,3,5286826210739.686,0.1630441,8967963505.633255,2066633585.633254,0.25,0.033871094574182026,11118887000.0,[452.41278],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[452.41278],[664.1805],0.8888787457275917,0.8888787457275917
618,95640500.0,911509.44,232185900.0,0.5879376810309889,775.801,0.03467786782465336,22288290529569.625,24891387090577.727,42778470000000.0,3,5295832728986.261,0.1630441,8968795710.400478,2067465790.4004788,0.25,0.033871094574182026,11118887000.0,[453.05914],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[453.05914],[665.48846],0.9248902993359468,0.9248902993359468
619,95290450.0,919443.94,232528020.0,0.5887803218902197,777.793,0.03466892148820461,22297260157562.02,24891387090577.727,42859806000000.0,3,5304839247232.836,0.1630441,8969627992.394241,2068298072.394242,0.25,0.033871094574182026,11118887000.0,[453.62555],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[453.62555],[666.7978],0.8791888417586603,0.8791888417586603
620,94857270.0,926978.56,232953680.0,0.5898753705063945,781.732,0.03466322394037444,22306230617913.64,24891387090577.727,42941217000000.0,3,5313845765479.411,0.1630441,8970460351.621708,2069130431.6217093,0.25,0.033871094574182026,11118887000.0,[453.75473],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[453.75473],[668.1092],0.6268909973743193,0.6268909973743193
621,94428320.0,934296.6,233375310.0,0.5909564992192747,783.342,0.034664382918336685,22315201910701.73,24891387090577.727,43022633000000.0,3,5322852283725.986,0.1630441,8971292788.09005,2069962868.0900483,0.25,0.033871094574182026,11118887000.0,[454.40692],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[454.40692],[669.4192],0.9291324762316497,0.9291324762316497
622,93940940.0,941510.25,233855470.0,0.5922141089438554,784.041,0.0346661533256176,22324174036003.535,24891387090577.727,43104050000000.0,3,5331858801972.562,0.1630441,8972125301.806427,2070795381.8064265,0.25,0.033871094574182026,11118887000.0,[455.2637],1852054800.0,871232640.0,2843835600.0,3446575400.0,4173626000000.0,0.043572638597313994,0.033871094574182026,[2.8089497],[0.27667317],[11.024887],[0.94337237],[0.],[0.],[455.2637],[670.7292],1.0475808913438218,1.0475808913438218
